,UserId,Attraction,Rating
31122,31635,Sacred Monkey Forest Sanctuary,5
31123,24300,Sacred Monkey Forest Sanctuary,4
31124,31775,Sacred Monkey Forest Sanctuary,4
31125,31807,Sacred Monkey Forest Sanctuary,4
31126,43487,Sacred Monkey Forest Sanctuary,5
31127,73732,Sacred Monkey Forest Sanctuary,4
31128,81818,Sacred Monkey Forest Sanctuary,5
31129,42047,Sacred Monkey Forest Sanctuary,5
31130,2761,Sacred Monkey Forest Sanctuary,4
31131,22409,Tegalalang Rice Terrace,4
31132,4041,Tegenungan Waterfall,5
31133,22409,Tegenungan Waterfall,4
31134,35153,Sanur Beach,5
31135,59679,Sanur Beach,3
31137,72777,Sanur Beach,4
31138,22750,Seminyak Beach,3
31139,69561,Seminyak Beach,5
31140,62963,Uluwatu Temple,4
31141,73732,Waterbom Bali,4
31142,31908,Sacred Monkey Forest Sanctuary,4
31143,31908,Sacred Monkey Forest Sanctuary,5
31144,42466,Sacred Monkey Forest Sanctuary,2
31147,43713,Sacred Monkey Forest Sanctuary,5
31148,4781,Tegenungan Waterfall,5
31149,31908,Kuta Beach - Bali,1
31150,43379,Sanur Beach,5
31151,64226,Sanur Beach,5
31152,42466,Seminyak Beach,4
31153,43713,Tanah Lot Temple,5
31154,31908,Uluwatu Temple,4
31155,71255,Waterbom Bali,5
31156,31908,Waterbom Bali,5
31157,53002,Waterbom Bali,5
31158,31918,Sacred Monkey Forest Sanctuary,5
31159,31918,Sacred Monkey Forest Sanctuary,3
31160,13349,Sacred Monkey Forest Sanctuary,4
31161,42417,Sacred Monkey Forest Sanctuary,5
31162,85261,Sacred Monkey Forest Sanctuary,5
31163,3000,Sacred Monkey Forest Sanctuary,5
31164,13743,Sacred Monkey Forest Sanctuary,5
31165,50114,Sacred Monkey Forest Sanctuary,4
31166,54352,Sacred Monkey Forest Sanctuary,5
31167,4382,Tegalalang Rice Terrace,5
31168,85261,Tegenungan Waterfall,5
31169,54352,Kuta Beach - Bali,5
31170,67400,Kuta Beach - Bali,3
31171,13743,Sanur Beach,4
31172,20921,Sanur Beach,3
31173,37079,Seminyak Beach,2
31174,70726,Seminyak Beach,3
31175,79502,Seminyak Beach,4
31176,31918,Tanah Lot Temple,5
31178,67400,Tanah Lot Temple,4
31179,6520,Uluwatu Temple,4
31180,31918,Waterbom Bali,5
31181,54352,Waterbom Bali,4
31182,12419,Waterbom Bali,5
31183,13349,Waterbom Bali,4
31185,42417,Waterbom Bali,5
31187,67400,Waterbom Bali,5
31188,81498,Waterbom Bali,4
31189,31923,Sacred Monkey Forest Sanctuary,5
31190,23943,Sacred Monkey Forest Sanctuary,5
31191,18453,Sacred Monkey Forest Sanctuary,4
31192,29503,Uluwatu Temple,4
31193,31931,Sacred Monkey Forest Sanctuary,4
31194,43311,Sacred Monkey Forest Sanctuary,4
31195,54719,Sacred Monkey Forest Sanctuary,5
31196,58924,Sacred Monkey Forest Sanctuary,4
31197,68123,Sacred Monkey Forest Sanctuary,5
31198,77662,Sacred Monkey Forest Sanctuary,5
31199,3552,Sacred Monkey Forest Sanctuary,5
31200,32116,Sacred Monkey Forest Sanctuary,5
31201,57796,Sacred Monkey Forest Sanctuary,4
31202,72775,Sacred Monkey Forest Sanctuary,5
31203,81415,Sacred Monkey Forest Sanctuary,5
31204,3552,Sacred Monkey Forest Sanctuary,4
31206,24665,Sacred Monkey Forest Sanctuary,5
31208,31931,Sacred Monkey Forest Sanctuary,5
31212,49315,Sacred Monkey Forest Sanctuary,4
31213,49315,Sacred Monkey Forest Sanctuary,5
31215,50820,Sacred Monkey Forest Sanctuary,1
31216,65294,Sacred Monkey Forest Sanctuary,5
31218,66842,Sacred Monkey Forest Sanctuary,1
31221,78843,Sacred Monkey Forest Sanctuary,5
31222,81163,Sacred Monkey Forest Sanctuary,5
31225,50056,Sacred Monkey Forest Sanctuary,5
31226,81163,Sacred Monkey Forest Sanctuary,2
31227,3552,Tegalalang Rice Terrace,5
31229,77662,Tegalalang Rice Terrace,5
31230,81415,Tegalalang Rice Terrace,5
31231,2308,Tegalalang Rice Terrace,5
31232,24665,Tegalalang Rice Terrace,5
31233,24750,Tegalalang Rice Terrace,3
31234,77662,Tegalalang Rice Terrace,4
31235,81163,Tegalalang Rice Terrace,3
31236,81163,Tegalalang Rice Terrace,5
31237,58239,Tegalalang Rice Terrace,1
31239,54719,Tegenungan Waterfall,5
31240,58924,Tegenungan Waterfall,4
31241,24665,Tegenungan Waterfall,5
31242,49315,Tegenungan Waterfall,5
31243,66842,Tegenungan Waterfall,5
31244,77662,Tegenungan Waterfall,4
31245,511,Nusa Dua Beach,5
31246,56228,Nusa Dua Beach,4
31247,60082,Kuta Beach - Bali,3
31248,24665,Kuta Beach - Bali,1
31249,77662,Kuta Beach - Bali,4
31250,86757,Kuta Beach - Bali,2
31251,81163,Kuta Beach - Bali,4
31252,3552,Sanur Beach,5
31253,24750,Sanur Beach,4
31254,69659,Sanur Beach,3
31255,49315,Sanur Beach,4
31256,53754,Seminyak Beach,2
31257,77662,Seminyak Beach,5
31258,86757,Seminyak Beach,3
31259,8419,Tanah Lot Temple,5
31260,49315,Tanah Lot Temple,5
31261,79625,Tanah Lot Temple,5
31262,3552,Tanah Lot Temple,4
31263,81163,Tanah Lot Temple,5
31264,47777,Tanah Lot Temple,4
31265,19264,Uluwatu Temple,5
31267,48109,Uluwatu Temple,5
31268,79183,Uluwatu Temple,3
31269,65669,Uluwatu Temple,4
31270,77662,Uluwatu Temple,5
31271,3552,Waterbom Bali,5
31272,49315,Waterbom Bali,4
31273,60082,Waterbom Bali,4
31277,77662,Waterbom Bali,4
31278,84635,Merapi Volcano,4
31279,32107,Sacred Monkey Forest Sanctuary,3
31280,81894,Sacred Monkey Forest Sanctuary,3
31281,58176,Sacred Monkey Forest Sanctuary,5
31282,70100,Sacred Monkey Forest Sanctuary,3
31283,32107,Tegalalang Rice Terrace,4
31284,35020,Tegalalang Rice Terrace,5
31285,81894,Tegalalang Rice Terrace,4
31286,65389,Tegalalang Rice Terrace,4
31288,32107,Tegenungan Waterfall,2
31289,25011,Tegenungan Waterfall,3
31290,30046,Nusa Dua Beach,3
31291,30046,Kuta Beach - Bali,3
31292,65389,Sanur Beach,3
31293,35020,Tanah Lot Temple,5
31295,77710,Uluwatu Temple,3
31296,35020,Uluwatu Temple,4
31297,32163,Sacred Monkey Forest Sanctuary,2
31298,65466,Sacred Monkey Forest Sanctuary,4
31299,38188,Sacred Monkey Forest Sanctuary,4
31300,46007,Sacred Monkey Forest Sanctuary,5
31301,28115,Sacred Monkey Forest Sanctuary,1
31302,44645,Tegalalang Rice Terrace,5
31303,65466,Tegalalang Rice Terrace,5
31304,46007,Tegalalang Rice Terrace,4
31305,65466,Tegenungan Waterfall,3
31306,29979,Sanur Beach,3
31307,29979,Tanah Lot Temple,5
31308,34370,Uluwatu Temple,4
31309,32271,Sacred Monkey Forest Sanctuary,5
31310,83448,Sacred Monkey Forest Sanctuary,5
31312,83448,Tegalalang Rice Terrace,5
31313,34132,Sanur Beach,5
31314,32644,Sacred Monkey Forest Sanctuary,5
31315,32693,Sacred Monkey Forest Sanctuary,5
31316,38184,Sacred Monkey Forest Sanctuary,4
31318,46323,Tanah Lot Temple,5
31319,46323,Uluwatu Temple,4
31320,32923,Sacred Monkey Forest Sanctuary,4
31321,43993,Sacred Monkey Forest Sanctuary,4
31322,61540,Sacred Monkey Forest Sanctuary,3
31323,48282,Sacred Monkey Forest Sanctuary,5
31324,81506,Sacred Monkey Forest Sanctuary,5
31325,20077,Tegalalang Rice Terrace,5
31326,28551,Tegalalang Rice Terrace,4
31327,28551,Tegenungan Waterfall,4
31328,11787,Kuta Beach - Bali,3
31329,28105,Sanur Beach,3
31330,28551,Seminyak Beach,1
31331,66994,Seminyak Beach,3
31332,28551,Tanah Lot Temple,5
31333,11787,Tanah Lot Temple,3
31334,43993,Uluwatu Temple,4
31335,28551,Uluwatu Temple,5
31336,66994,Waterbom Bali,5
31337,11787,Waterbom Bali,5
31338,28551,Merapi Volcano,5
31339,28551,Merapi Volcano,4
31340,32974,Sacred Monkey Forest Sanctuary,4
31341,69776,Sacred Monkey Forest Sanctuary,4
31342,37532,Sacred Monkey Forest Sanctuary,4
31344,56794,Sacred Monkey Forest Sanctuary,5
31345,55229,Tegenungan Waterfall,4
31346,69776,Seminyak Beach,5
31347,33292,Sacred Monkey Forest Sanctuary,5
31348,80496,Sacred Monkey Forest Sanctuary,4
31349,48614,Sacred Monkey Forest Sanctuary,5
31350,20743,Sacred Monkey Forest Sanctuary,5
31351,23948,Sacred Monkey Forest Sanctuary,4
31352,57179,Sacred Monkey Forest Sanctuary,5
31353,59177,Sacred Monkey Forest Sanctuary,5
31354,66225,Sacred Monkey Forest Sanctuary,5
31355,78475,Sacred Monkey Forest Sanctuary,5
31356,69834,Tegalalang Rice Terrace,4
31357,20743,Tegalalang Rice Terrace,5
31358,27771,Tegalalang Rice Terrace,4
31359,74759,Tegalalang Rice Terrace,5
31360,22629,Nusa Dua Beach,5
31361,69834,Sanur Beach,4
31362,39493,Sanur Beach,4
31363,4581,Seminyak Beach,4
31364,75860,Tanah Lot Temple,4
31365,17446,Waterbom Bali,5
31366,33619,Sacred Monkey Forest Sanctuary,3
31367,27449,Sacred Monkey Forest Sanctuary,4
31368,27449,Sacred Monkey Forest Sanctuary,5
31369,53428,Sacred Monkey Forest Sanctuary,2
31370,9670,Sacred Monkey Forest Sanctuary,3
31371,44172,Kuta Beach - Bali,4
31372,19209,Sanur Beach,4
31373,50428,Uluwatu Temple,4
31374,39688,Ramayana Ballet at Prambanan,5
31375,39688,Ramayana Ballet at Prambanan,4
31376,39688,Jodipan Colorful Village,3
31377,15847,Museum Malang Tempo Doeloe,4
31378,33641,Sacred Monkey Forest Sanctuary,5
31379,33641,Sacred Monkey Forest Sanctuary,3
31380,29563,Sacred Monkey Forest Sanctuary,5
31381,53182,Sacred Monkey Forest Sanctuary,3
31382,55955,Sacred Monkey Forest Sanctuary,5
31383,6812,Sacred Monkey Forest Sanctuary,5
31384,9454,Sacred Monkey Forest Sanctuary,5
31385,21275,Sacred Monkey Forest Sanctuary,4
31386,25765,Sacred Monkey Forest Sanctuary,5
31387,44988,Sacred Monkey Forest Sanctuary,4
31388,55965,Sacred Monkey Forest Sanctuary,5
31389,79295,Sacred Monkey Forest Sanctuary,1
31390,35760,Tegalalang Rice Terrace,4
31391,25765,Tegalalang Rice Terrace,3
31392,25765,Tegenungan Waterfall,3
31393,85497,Tegenungan Waterfall,4
31394,21275,Kuta Beach - Bali,4
31395,76511,Kuta Beach - Bali,3
31396,41060,Sanur Beach,2
31397,12355,Sanur Beach,4
31398,27749,Sanur Beach,1
31399,3181,Seminyak Beach,5
31400,66954,Seminyak Beach,4
31401,75732,Seminyak Beach,2
31402,41712,Seminyak Beach,2
31403,9454,Seminyak Beach,4
31404,48056,Tanah Lot Temple,5
31405,48056,Uluwatu Temple,5
31406,82070,Uluwatu Temple,4
31407,33036,Uluwatu Temple,2
31408,20583,Waterbom Bali,5
31409,2357,Waterbom Bali,4
31410,6812,Waterbom Bali,5
31411,49367,Waterbom Bali,5
31412,50374,Waterbom Bali,5
31413,53182,Waterbom Bali,4
31414,62251,Waterbom Bali,5
31415,75212,Waterbom Bali,5
31416,75732,Waterbom Bali,5
31417,75732,Waterbom Bali,4
31418,85973,Waterbom Bali,4
31419,25765,Waterbom Bali,4
31420,27749,Waterbom Bali,5
31421,33641,Waterbom Bali,5
31422,33655,Sacred Monkey Forest Sanctuary,5
31423,33655,Balekambang Beach,5
31424,50977,Tanah Lot Temple,5
31425,33811,Sacred Monkey Forest Sanctuary,5
31426,33811,Tegalalang Rice Terrace,3
31427,33811,Tegenungan Waterfall,4
31428,10969,Sanur Beach,5
31429,33821,Sacred Monkey Forest Sanctuary,4
31430,33861,Sacred Monkey Forest Sanctuary,5
31431,64524,Ramayana Ballet at Prambanan,4
31432,33869,Sacred Monkey Forest Sanctuary,4
31433,34006,Sacred Monkey Forest Sanctuary,3
31434,60523,Sacred Monkey Forest Sanctuary,4
31435,60523,Tegenungan Waterfall,5
31436,55161,Kuta Beach - Bali,3
31437,34006,Tanah Lot Temple,5
31438,34025,Sacred Monkey Forest Sanctuary,5
31439,34104,Sacred Monkey Forest Sanctuary,5
31440,34182,Sacred Monkey Forest Sanctuary,2
31441,36057,Sacred Monkey Forest Sanctuary,5
31442,48750,Sacred Monkey Forest Sanctuary,3
31443,34182,Tegalalang Rice Terrace,5
31444,5659,Bromo Tengger Semeru National Park,4
31445,39849,Nusa Dua Beach,5
31446,27228,Nusa Dua Beach,5
31447,2699,Kuta Beach - Bali,4
31448,39849,Kuta Beach - Bali,4
31449,50341,Kuta Beach - Bali,5
31450,77825,Kuta Beach - Bali,3
31451,60333,Kuta Beach - Bali,3
31452,66578,Kuta Beach - Bali,5
31453,69072,Sanur Beach,5
31454,2699,Tanah Lot Temple,4
31455,2699,Uluwatu Temple,4
31456,5570,Uluwatu Temple,4
31457,79044,Uluwatu Temple,5
31458,40190,Uluwatu Temple,4
31459,43919,Waterbom Bali,5
31460,69482,Waterbom Bali,4
31461,38021,Waterbom Bali,5
31462,5649,Merapi Volcano,5
31464,34484,Sacred Monkey Forest Sanctuary,4
31465,34634,Sacred Monkey Forest Sanctuary,4
31466,34634,Sanur Beach,5
31467,34634,Waterbom Bali,4
31468,34700,Sacred Monkey Forest Sanctuary,4
31469,34700,Tanah Lot Temple,5
31470,34700,Uluwatu Temple,5
31471,34730,Sacred Monkey Forest Sanctuary,5
31472,53746,Sacred Monkey Forest Sanctuary,5
31473,6593,Sacred Monkey Forest Sanctuary,5
31474,24132,Sacred Monkey Forest Sanctuary,4
31475,6581,Sacred Monkey Forest Sanctuary,5
31476,53746,Sacred Monkey Forest Sanctuary,4
31477,60907,Sacred Monkey Forest Sanctuary,3
31478,34730,Tegalalang Rice Terrace,4
31479,53746,Tegalalang Rice Terrace,5
31480,53746,Kuta Beach - Bali,4
31481,53746,Sanur Beach,5
31482,53746,Sanur Beach,3
31483,60907,Sanur Beach,3
31484,53746,Seminyak Beach,5
31485,28885,Tanah Lot Temple,4
31486,6581,Tanah Lot Temple,5
31488,53746,Tanah Lot Temple,5
31490,53746,Waterbom Bali,5
31491,34825,Sacred Monkey Forest Sanctuary,5
31493,26180,Sacred Monkey Forest Sanctuary,5
31494,34862,Sacred Monkey Forest Sanctuary,5
31495,63252,Sacred Monkey Forest Sanctuary,5
31496,4959,Sacred Monkey Forest Sanctuary,5
31497,23590,Sacred Monkey Forest Sanctuary,5
31499,28357,Sacred Monkey Forest Sanctuary,3
31500,67616,Sacred Monkey Forest Sanctuary,4
31501,73165,Sacred Monkey Forest Sanctuary,5
31502,63252,Tegalalang Rice Terrace,5
31503,9519,Tegalalang Rice Terrace,5
31504,23590,Tegalalang Rice Terrace,4
31505,24817,Tegalalang Rice Terrace,5
31506,28357,Tegalalang Rice Terrace,4
31507,63252,Tegenungan Waterfall,3
31508,52693,Tegenungan Waterfall,4
31509,67107,Nusa Dua Beach,5
31510,52693,Nusa Dua Beach,5
31511,7619,Sanur Beach,3
31512,13405,Sanur Beach,5
31513,67106,Tanah Lot Temple,5
31514,67616,Tanah Lot Temple,5
31515,67616,Uluwatu Temple,5
31516,34995,Sacred Monkey Forest Sanctuary,5
31517,30895,Sacred Monkey Forest Sanctuary,4
31518,78477,Sacred Monkey Forest Sanctuary,5
31519,24950,Sacred Monkey Forest Sanctuary,4
31520,31700,Sacred Monkey Forest Sanctuary,4
31521,39143,Sacred Monkey Forest Sanctuary,4
31522,34995,Tegalalang Rice Terrace,5
31523,40184,Tegalalang Rice Terrace,5
31524,80754,Tegalalang Rice Terrace,5
31525,37828,Tegalalang Rice Terrace,5
31526,84704,Tegalalang Rice Terrace,2
31527,34824,Tegenungan Waterfall,3
31528,34995,Tegenungan Waterfall,4
31529,78477,Tegenungan Waterfall,4
31530,73699,Tegenungan Waterfall,5
31531,80754,Tegenungan Waterfall,5
31532,58797,Nusa Dua Beach,5
31534,76602,Nusa Dua Beach,5
31535,32331,Kuta Beach - Bali,5
31536,47606,Kuta Beach - Bali,4
31537,81623,Seminyak Beach,3
31538,24950,Tanah Lot Temple,4
31539,4517,Uluwatu Temple,4
31540,4517,Waterbom Bali,5
31541,9022,Waterbom Bali,5
31542,12430,Waterbom Bali,5
31543,58797,Waterbom Bali,3
31544,59703,Waterbom Bali,4
31545,1420,Waterbom Bali,5
31546,35029,Sacred Monkey Forest Sanctuary,5
31548,61800,Sacred Monkey Forest Sanctuary,4
31549,70194,Tanah Lot Temple,5
31551,35274,Sacred Monkey Forest Sanctuary,5
31552,35523,Sacred Monkey Forest Sanctuary,4
31553,20935,Sacred Monkey Forest Sanctuary,3
31554,24627,Sacred Monkey Forest Sanctuary,5
31555,36072,Sacred Monkey Forest Sanctuary,5
31556,46395,Sacred Monkey Forest Sanctuary,5
31557,36203,Sacred Monkey Forest Sanctuary,5
31558,72803,Sacred Monkey Forest Sanctuary,4
31559,87962,Sacred Monkey Forest Sanctuary,5
31560,72803,Tegalalang Rice Terrace,5
31561,20935,Tegalalang Rice Terrace,3
31562,24627,Tegalalang Rice Terrace,5
31563,53177,Tegalalang Rice Terrace,5
31564,637,Tegalalang Rice Terrace,5
31565,78711,Tegalalang Rice Terrace,5
31566,36490,Nusa Dua Beach,5
31567,87962,Kuta Beach - Bali,3
31568,46395,Tanah Lot Temple,3
31569,87962,Tanah Lot Temple,5
31570,46790,Uluwatu Temple,4
31571,70473,Waterbom Bali,5
31572,46395,Waterbom Bali,4
31573,36203,Ullen Sentalu Museum,4
31574,35589,Sacred Monkey Forest Sanctuary,5
31575,69695,Sacred Monkey Forest Sanctuary,4
31576,29258,Sanur Beach,3
31577,35593,Sacred Monkey Forest Sanctuary,5
31578,35608,Sacred Monkey Forest Sanctuary,5
31579,81766,Seminyak Beach,4
31580,36193,Sacred Monkey Forest Sanctuary,5
31581,34478,Tegalalang Rice Terrace,5
31582,36193,Tegalalang Rice Terrace,5
31583,36620,Sacred Monkey Forest Sanctuary,4
31584,45633,Sacred Monkey Forest Sanctuary,5
31585,46544,Sacred Monkey Forest Sanctuary,4
31586,36620,Sacred Monkey Forest Sanctuary,5
31587,742,Sacred Monkey Forest Sanctuary,5
31588,2928,Sacred Monkey Forest Sanctuary,4
31589,6280,Sacred Monkey Forest Sanctuary,5
31590,34781,Sacred Monkey Forest Sanctuary,5
31594,45237,Sacred Monkey Forest Sanctuary,5
31595,45237,Sacred Monkey Forest Sanctuary,4
31596,45633,Sacred Monkey Forest Sanctuary,1
31597,45237,Tegalalang Rice Terrace,3
31598,2928,Tegalalang Rice Terrace,4
31599,87145,Tegalalang Rice Terrace,4
31600,742,Tegenungan Waterfall,1
31601,2928,Tegenungan Waterfall,3
31602,36620,Tegenungan Waterfall,4
31603,45237,Tegenungan Waterfall,3
31604,76293,Nusa Dua Beach,5
31605,37477,Kuta Beach - Bali,3
31606,45237,Kuta Beach - Bali,2
31607,6280,Sanur Beach,5
31609,15186,Sanur Beach,4
31610,44887,Seminyak Beach,3
31611,45237,Tanah Lot Temple,4
31612,45633,Uluwatu Temple,3
31613,45237,Waterbom Bali,4
31614,45237,Waterbom Bali,5
31616,15186,Yogyakarta Palace,5
31617,15186,Yogyakarta Palace,4
31618,36772,Sacred Monkey Forest Sanctuary,5
31619,54825,Sacred Monkey Forest Sanctuary,3
31620,60246,Sacred Monkey Forest Sanctuary,5
31621,63586,Sacred Monkey Forest Sanctuary,3
31622,85393,Sacred Monkey Forest Sanctuary,4
31623,48796,Sacred Monkey Forest Sanctuary,5
31624,73270,Sacred Monkey Forest Sanctuary,5
31626,1460,Sacred Monkey Forest Sanctuary,4
31627,18433,Sacred Monkey Forest Sanctuary,4
31628,25754,Sacred Monkey Forest Sanctuary,4
31629,27406,Sacred Monkey Forest Sanctuary,5
31630,37244,Sacred Monkey Forest Sanctuary,5
31631,37423,Sacred Monkey Forest Sanctuary,4
31632,40709,Sacred Monkey Forest Sanctuary,4
31633,43321,Sacred Monkey Forest Sanctuary,4
31635,49391,Sacred Monkey Forest Sanctuary,4
31636,53105,Sacred Monkey Forest Sanctuary,4
31637,59499,Sacred Monkey Forest Sanctuary,4
31638,69527,Sacred Monkey Forest Sanctuary,4
31639,56161,Sacred Monkey Forest Sanctuary,4
31640,34864,Tegalalang Rice Terrace,4
31641,49391,Tegalalang Rice Terrace,5
31642,53105,Tegalalang Rice Terrace,4
31643,88145,Tegalalang Rice Terrace,3
31644,82443,Tegalalang Rice Terrace,2
31645,9622,Tegenungan Waterfall,5
31646,4470,Tegenungan Waterfall,4
31647,12418,Tegenungan Waterfall,3
31648,53105,Tegenungan Waterfall,4
31649,33035,Nusa Dua Beach,4
31650,37555,Nusa Dua Beach,5
31651,51804,Nusa Dua Beach,5
31652,67948,Kuta Beach - Bali,5
31653,84217,Kuta Beach - Bali,2
31654,51232,Kuta Beach - Bali,1
31655,21082,Kuta Beach - Bali,3
31656,23869,Kuta Beach - Bali,5
31657,48767,Kuta Beach - Bali,4
31659,44303,Sanur Beach,3
31660,60144,Sanur Beach,5
31661,79970,Sanur Beach,5
31662,22413,Seminyak Beach,3
31663,49692,Seminyak Beach,4
31664,8134,Tanah Lot Temple,5
31665,83887,Tanah Lot Temple,4
31667,21687,Uluwatu Temple,4
31668,29046,Uluwatu Temple,5
31669,51331,Waterbom Bali,5
31670,36818,Sacred Monkey Forest Sanctuary,4
31671,30132,Sacred Monkey Forest Sanctuary,5
31672,36818,Tegalalang Rice Terrace,3
31673,36818,Tegenungan Waterfall,1
31674,49193,Sanur Beach,4
31675,26981,Seminyak Beach,4
31676,36926,Sacred Monkey Forest Sanctuary,5
31677,32269,Sacred Monkey Forest Sanctuary,4
31679,44510,Sacred Monkey Forest Sanctuary,4
31680,36926,Tegalalang Rice Terrace,3
31681,44510,Tegalalang Rice Terrace,4
31682,32269,Tegenungan Waterfall,3
31683,36926,Tegenungan Waterfall,3
31684,1817,Kuta Beach - Bali,3
31685,32269,Sanur Beach,3
31686,47667,Seminyak Beach,4
31687,36984,Sacred Monkey Forest Sanctuary,2
31688,23615,Sacred Monkey Forest Sanctuary,3
31689,36984,Sacred Monkey Forest Sanctuary,1
31690,76008,Sanur Beach,3
31691,33015,Seminyak Beach,5
31692,23615,Uluwatu Temple,4
31693,37016,Sacred Monkey Forest Sanctuary,5
31694,62584,Sacred Monkey Forest Sanctuary,5
31695,39439,Sacred Monkey Forest Sanctuary,5
31696,18112,Sacred Monkey Forest Sanctuary,5
31697,39439,Tegenungan Waterfall,5
31699,39439,Sanur Beach,3
31700,44016,Sanur Beach,3
31701,86298,Seminyak Beach,5
31702,18112,Tanah Lot Temple,5
31703,19972,Waterbom Bali,4
31704,37291,Sacred Monkey Forest Sanctuary,5
31705,37291,Tegalalang Rice Terrace,5
31706,20084,Seminyak Beach,3
31707,20084,Seminyak Beach,5
31708,20084,Uluwatu Temple,4
31709,52063,Uluwatu Temple,5
31710,20084,Waterbom Bali,5
31712,37679,Sacred Monkey Forest Sanctuary,4
31713,37679,Sacred Monkey Forest Sanctuary,5
31715,37679,Tegalalang Rice Terrace,4
31716,37703,Sacred Monkey Forest Sanctuary,4
31718,69435,Sacred Monkey Forest Sanctuary,3
31719,27988,Tegalalang Rice Terrace,3
31720,69435,Kuta Beach - Bali,1
31722,54186,Uluwatu Temple,5
31723,13787,Uluwatu Temple,5
31724,37740,Sacred Monkey Forest Sanctuary,5
31725,69897,Sacred Monkey Forest Sanctuary,5
31726,38666,Sacred Monkey Forest Sanctuary,5
31727,68088,Sacred Monkey Forest Sanctuary,4
31728,30209,Sacred Monkey Forest Sanctuary,4
31729,36843,Sacred Monkey Forest Sanctuary,5
31730,57419,Sacred Monkey Forest Sanctuary,4
31731,68950,Sacred Monkey Forest Sanctuary,5
31732,76312,Sacred Monkey Forest Sanctuary,3
31733,38666,Tegalalang Rice Terrace,5
31734,6766,Tegalalang Rice Terrace,4
31735,69897,Tegenungan Waterfall,4
31736,6766,Tegenungan Waterfall,5
31737,30209,Tegenungan Waterfall,5
31738,32213,Tegenungan Waterfall,5
31739,33986,Nusa Dua Beach,4
31740,88162,Nusa Dua Beach,4
31741,38666,Kuta Beach - Bali,4
31742,69897,Seminyak Beach,4
31743,50078,Seminyak Beach,1
31744,69897,Tanah Lot Temple,3
31745,69897,Uluwatu Temple,4
31746,67485,Uluwatu Temple,5
31747,67619,Uluwatu Temple,5
31748,1116,Waterbom Bali,5
31749,3376,Waterbom Bali,5
31750,38666,Waterbom Bali,5
31751,50078,Waterbom Bali,4
31752,37763,Sacred Monkey Forest Sanctuary,5
31753,37787,Sacred Monkey Forest Sanctuary,4
31754,6087,Kuta Beach - Bali,3
31756,37787,Sanur Beach,4
31757,38154,Sacred Monkey Forest Sanctuary,5
31758,37779,Sacred Monkey Forest Sanctuary,5
31760,70386,Sacred Monkey Forest Sanctuary,4
31761,52142,Tegalalang Rice Terrace,4
31762,38154,Tegenungan Waterfall,5
31763,38154,Kuta Beach - Bali,5
31764,37779,Seminyak Beach,5
31765,70386,Tanah Lot Temple,5
